"a1"	"a2"	"b1"	"b2"	"c1"	"c2"	"tau"
24.991813365663	25.002310594355	18.8750785411603	19.5234915270485	1268.74259565478	0.882773254373339	0.000141304145966233
19.3274438252378	25.8374189451327	92.026433802436	26.7227452124185	1048.87973361993	0.694872802852189	176.863303314799
16.8287096655701	25.5787708288864	113.172809308105	24.1359476342024	1288.24645835502	0.703607406306683	176.922433750791
17.0042486654821	25.5737497413839	134.391149011903	24.5583234102948	1236.94434353641	0.671436343814122	180.17255727067
18.360849773909	25.786632260871	91.5676511653209	23.0546786430413	1146.62782906754	0.755032650352444	185.737951708258
17.9892695527726	25.6068948492256	120.797926776735	22.1412729565422	1079.83967369839	0.711867652504548	186.335259764252
19.4443072012205	25.8961298473159	93.3417305044103	32.6892897526218	1116.68784469568	0.586464301078433	182.210970905352
18.1735912504219	25.5478356970542	119.916514952746	25.1169514494005	1109.21970927993	0.645625159775123	177.854816264104
20.0922796846036	25.7287055255816	93.0621460330609	23.3046951815706	978.711796511433	0.739388780005315	169.751954468146
17.4162271783413	25.8200855703651	124.123505365454	24.2154321158722	1203.43431399498	0.689606145853542	177.717854917877
19.1865875666632	25.5055506374122	107.639339358035	23.9620756095877	975.911004743393	0.656963823916866	179.212601830052
19.5937950699778	25.790826589514	92.3281134996963	29.5909796416962	955.594867430136	0.644737942571766	190.098683185318
18.3126082465765	25.4078443631707	128.218311489024	23.6845679921852	1029.98647492324	0.662788392012261	174.11611663
18.6752201945728	26.0298655126803	109.056642620782	31.8267938525579	1122.30173172991	0.605835535485201	176.801950729093
19.140322634751	25.4923780993417	94.8692608287845	23.6871996545908	1034.08647414221	0.66192768586738	179.436549639061
19.7990686904498	25.6394138935905	102.590362671542	24.4232287759948	936.165292592485	0.688068301616477	196.414533688616
19.2678307177526	25.8476268781754	99.2288315383493	26.6835281125887	1011.65734242693	0.650575768282178	182.412693235709
18.2186979587421	25.5213148333085	146.935847868163	26.8052269742117	1013.69173080371	0.612201408588802	181.65617127353
18.7043417532623	25.9109472464821	93.7523521322284	27.7403605052873	1085.7816517559	0.682878691042751	180.081607652598
16.413526064083	25.6144788625338	122.560344112755	22.1602084301525	1309.44211805834	0.737653111877942	176.660770938625
18.017034909673	25.5959402482698	107.95360530902	23.7859687816822	1103.39557044473	0.713459876714746	180.654700694415
20.8053355982293	26.0677004582123	78.7192355667458	33.2750306432577	1016.38679991056	0.59323204233363	198.052078682535
18.4703380398418	25.8902209823818	109.369704651958	28.22457992887	1136.02292902399	0.627728118320384	172.125204840938
14.0738848788352	25.4986264668059	158.053351431657	22.0501118385913	1471.61066917233	0.734256180752821	180.107558386963
19.4402352116977	25.7456578964326	90.686815773648	22.9615860806777	1025.77825549236	0.772586165133396	190.518072404587
18.4474880359841	25.7516300961801	111.481059261002	26.930652299631	1155.28245006913	0.630383203094368	191.395542958703
16.5210248434162	25.9616433330102	132.294068975133	25.1189903373605	1172.96111315286	0.716694525160139	170.779105631348
18.8982873527646	25.7053177982622	91.2995147931616	27.2842769223056	1067.41108347801	0.647315647553407	187.661934975789
18.9139135656109	25.8648058639217	85.7938841606071	27.1855099050597	1192.29750066282	0.680038330395974	171.664379101837
19.3659595290304	25.7505876859374	102.49385014704	21.9520168775283	971.343949922711	0.795595660553395	191.799762515518
16.7106787989077	25.8841671183485	145.426876766228	29.3340555032092	1197.9212347953	0.630752091186722	175.967722095308
19.8248335845954	25.9398521926347	97.2124096065458	29.0741951237435	1000.39230361655	0.642489455892445	193.714309330713
19.8994110953554	25.7786793527678	91.0361293750074	28.6202678678231	981.284651022232	0.614919574841595	191.170536708016
18.3717719659331	25.7129260004561	114.484710871874	24.7875844849081	1100.31417095081	0.709150377097119	179.542655073749
18.8079263906315	25.9357333328736	119.965596880457	29.4248398463295	1015.70689487511	0.618726797397254	178.703779868523
20.2133882413011	25.6149188831228	87.3501626454616	23.518454504411	939.735082805583	0.713733028108424	185.163558642951
18.2777525779143	25.8717723338648	106.122938487252	24.9530153663206	1077.25539016888	0.673184445268458	185.495909045503
17.5257077554867	25.6903669291646	120.016103864333	28.2801450504637	1142.93605932468	0.610056367290892	180.506663778519
17.5156687684546	25.9311350599148	123.372637491052	27.2876835745492	1192.82153889926	0.65626884763366	180.522352057024
17.92589444798	25.5454795432755	106.155020148317	22.6107574000658	1139.78378687223	0.714828786127243	187.71705511236
18.6180784557558	25.5765934155302	102.787618965513	23.2684234877477	1056.302765411	0.691395503188627	187.03062686543
18.7230799255384	25.5937161074362	113.7131779066	22.1578353292732	1019.21168772096	0.76186202037494	165.629978577314
16.5272232232419	25.6420672821972	152.116366661915	24.1589216408048	1161.41580398892	0.689893121645024	161.095942297692
19.8468698349452	26.0671889736673	91.3391640975241	30.347956876783	980.41750164305	0.638257925059431	185.377801967626
19.8434841590023	26.051133362012	80.0294329012846	27.4587035395589	951.134237083474	0.7047352407483	184.513551894016
17.5994300424399	25.7145261143046	132.444271581773	23.4235100502165	1083.44596461103	0.756901992552672	185.367158905403
17.8493951836666	25.7006275736766	126.594617717689	25.274395604892	1068.51679605834	0.64709685804791	179.759996636421
19.7310590389156	25.6252886270824	110.409922269243	24.5666281526568	962.96081130258	0.679438268019644	182.405013689704
17.7041917996993	25.6982517282546	140.2089983214	26.2206807106781	1080.43428701282	0.672676464065012	180.586902619996
21.0921400147003	25.7810576234749	117.338797017916	29.1466433840965	859.188504144864	0.641515598908286	191.697534010608
18.1100214071489	25.8834717962204	137.684601714904	27.4459100181761	1000.95520845175	0.664529491705184	173.973708219572
18.2152427600005	25.8599670184198	111.172016959671	26.7929537791057	1088.52196713469	0.690107165813937	172.375851544364
18.839138563492	25.8729396081647	105.188375233105	30.7695349353394	1102.14274365976	0.573617023433794	185.380806211135
20.2074118492375	25.4171386872558	92.500123552694	24.1329301251266	968.904381542308	0.656374444798453	188.468959454049
18.7042837169296	25.6610224440895	113.310264955526	23.7066414729549	1097.65632577188	0.706305995657365	190.219899503446
